quantity,name,colors,cmc,mana_cost,type_line,oracle_text,power,toughness,transform_name,transform_type_line,transform_oracle_text,transform_power,transform_toughness,rarity,set,scryfall_api,scryfall_url
1,Wingcrafter,U,1,{U},Creature — Human Wizard,"Soulbond (You may pair this creature with another unpaired creature when either enters. They remain paired for as long as you control both of them.)
As long as this creature is paired with another creature, both creatures have flying.",1,1,NA,NA,NA,NA,NA,common,avr,https://api.scryfall.com/cards/04a3059f-92f2-4163-b79a-154118a4e36d,https://scryfall.com/card/avr/83/wingcrafter?utm_source=api
1,Appetite for Brains,B,1,{B},Sorcery,Target opponent reveals their hand. You choose a card from it with mana value 4 or greater and exile that card.,NA,NA,NA,NA,NA,NA,NA,uncommon,avr,https://api.scryfall.com/cards/062ee892-cce7-42bd-97c7-032cec61faca,https://scryfall.com/card/avr/84/appetite-for-brains?utm_source=api
1,Barter in Blood,B,4,{2}{B}{B},Sorcery,Each player sacrifices two creatures of their choice.,NA,NA,NA,NA,NA,NA,NA,uncommon,avr,https://api.scryfall.com/cards/39b4fab6-73ce-4a56-a305-4d2e93dbb4ee,https://scryfall.com/card/avr/85/barter-in-blood?utm_source=api
1,Blood Artist,B,2,{1}{B},Creature — Vampire,"Whenever this creature or another creature dies, target player loses 1 life and you gain 1 life.",0,1,NA,NA,NA,NA,NA,uncommon,avr,https://api.scryfall.com/cards/2e1fb442-68ff-4249-8e44-87edf6fae211,https://scryfall.com/card/avr/86/blood-artist?utm_source=api
1,Bloodflow Connoisseur,B,3,{2}{B},Creature — Vampire,Sacrifice a creature: Put a +1/+1 counter on this creature.,1,1,NA,NA,NA,NA,NA,common,avr,https://api.scryfall.com/cards/97485dbf-2f31-4ed2-a6cd-529ca22c9ac5,https://scryfall.com/card/avr/87/bloodflow-connoisseur?utm_source=api
1,Bone Splinters,B,1,{B},Sorcery,"As an additional cost to cast this spell, sacrifice a creature.
Destroy target creature.",NA,NA,NA,NA,NA,NA,NA,common,avr,https://api.scryfall.com/cards/387eda28-f35b-48b0-ba59-773d82902327,https://scryfall.com/card/avr/88/bone-splinters?utm_source=api
1,Butcher Ghoul,B,2,{1}{B},Creature — Zombie,"Undying (When this creature dies, if it had no +1/+1 counters on it, return it to the battlefield under its owner's control with a +1/+1 counter on it.)",1,1,NA,NA,NA,NA,NA,common,avr,https://api.scryfall.com/cards/44a91e62-e946-4101-8cef-d1c147caebf2,https://scryfall.com/card/avr/89/butcher-ghoul?utm_source=api
1,Corpse Traders,B,4,{3}{B},Creature — Human Rogue,"{2}{B}, Sacrifice a creature: Target opponent reveals their hand. You choose a card from it. That player discards that card. Activate only as a sorcery.",3,3,NA,NA,NA,NA,NA,uncommon,avr,https://api.scryfall.com/cards/df3eed10-7a8f-4c89-8be8-389f979e10b7,https://scryfall.com/card/avr/90/corpse-traders?utm_source=api
1,Crypt Creeper,B,2,{1}{B},Creature — Zombie,Sacrifice this creature: Exile target card from a graveyard.,2,1,NA,NA,NA,NA,NA,common,avr,https://api.scryfall.com/cards/0382cb94-0836-4e23-99b7-034faa363203,https://scryfall.com/card/avr/91/crypt-creeper?utm_source=api
1,Dark Impostor,B,3,{2}{B},Creature — Vampire Assassin,"{4}{B}{B}: Exile target creature and put a +1/+1 counter on this creature.
This creature has all activated abilities of all creature cards exiled with it.",2,2,NA,NA,NA,NA,NA,rare,avr,https://api.scryfall.com/cards/8f5e8815-cda8-407d-847c-968b72c061e8,https://scryfall.com/card/avr/92/dark-impostor?utm_source=api
1,Death Wind,B,1,{X}{B},Instant,Target creature gets -X/-X until end of turn.,NA,NA,NA,NA,NA,NA,NA,common,avr,https://api.scryfall.com/cards/462a0961-cca5-4d63-867f-7426dbef8639,https://scryfall.com/card/avr/93/death-wind?utm_source=api
1,Demonic Rising,B,5,{3}{B}{B},Enchantment,"At the beginning of your end step, if you control exactly one creature, create a 5/5 black Demon creature token with flying.",NA,NA,NA,NA,NA,NA,NA,rare,avr,https://api.scryfall.com/cards/a2136a82-b535-47f6-9eee-5b7585ac5cf1,https://scryfall.com/card/avr/94/demonic-rising?utm_source=api
1,Demonic Taskmaster,B,3,{2}{B},Creature — Demon,"Flying
At the beginning of your upkeep, sacrifice a creature other than this creature.",4,3,NA,NA,NA,NA,NA,uncommon,avr,https://api.scryfall.com/cards/fb5d6266-30a7-4360-84bc-22b52fb782b3,https://scryfall.com/card/avr/95/demonic-taskmaster?utm_source=api
1,Demonlord of Ashmouth,B,4,{2}{B}{B},Creature — Demon,"Flying
When this creature enters, exile it unless you sacrifice another creature.
Undying (When this creature dies, if it had no +1/+1 counters on it, return it to the battlefield under its owner's control with a +1/+1 counter on it.)",5,4,NA,NA,NA,NA,NA,rare,avr,https://api.scryfall.com/cards/785da9a3-09af-45aa-bc04-4ab69cfb2ba4,https://scryfall.com/card/avr/96/demonlord-of-ashmouth?utm_source=api
1,Descent into Madness,B,5,{3}{B}{B},Enchantment,"At the beginning of your upkeep, put a despair counter on this enchantment, then each player exiles X permanents they control and/or cards from their hand, where X is the number of despair counters on this enchantment.",NA,NA,NA,NA,NA,NA,NA,mythic,avr,https://api.scryfall.com/cards/fa016bb7-ad8b-40d5-90db-412a9cf19e4e,https://scryfall.com/card/avr/97/descent-into-madness?utm_source=api
1,Dread Slaver,B,5,{3}{B}{B},Creature — Zombie Horror,"Whenever a creature dealt damage by this creature this turn dies, return it to the battlefield under your control. That creature is a black Zombie in addition to its other colors and types.",3,5,NA,NA,NA,NA,NA,rare,avr,https://api.scryfall.com/cards/3d8a3abd-a4a2-48e6-b709-1c0240a76c5e,https://scryfall.com/card/avr/98/dread-slaver?utm_source=api
1,Driver of the Dead,B,4,{3}{B},Creature — Vampire,"When this creature dies, return target creature card with mana value 2 or less from your graveyard to the battlefield.",3,2,NA,NA,NA,NA,NA,common,avr,https://api.scryfall.com/cards/56113cde-4210-46be-bd53-8966c36ef2a3,https://scryfall.com/card/avr/99/driver-of-the-dead?utm_source=api
1,Essence Harvest,B,3,{2}{B},Sorcery,"Target player loses X life and you gain X life, where X is the greatest power among creatures you control.",NA,NA,NA,NA,NA,NA,NA,common,avr,https://api.scryfall.com/cards/7c3fac03-a019-4faa-bc1c-09e3a394fff7,https://scryfall.com/card/avr/100/essence-harvest?utm_source=api
1,Evernight Shade,B,4,{3}{B},Creature — Shade,"{B}: This creature gets +1/+1 until end of turn.
Undying (When this creature dies, if it had no +1/+1 counters on it, return it to the battlefield under its owner's control with a +1/+1 counter on it.)",1,1,NA,NA,NA,NA,NA,uncommon,avr,https://api.scryfall.com/cards/1091fadf-97c4-4f87-8466-6a1246a72226,https://scryfall.com/card/avr/101/evernight-shade?utm_source=api
1,Exquisite Blood,B,5,{4}{B},Enchantment,"Whenever an opponent loses life, you gain that much life.",NA,NA,NA,NA,NA,NA,NA,rare,avr,https://api.scryfall.com/cards/4cd54279-57f5-4cd9-b524-4f094bd2fc36,https://scryfall.com/card/avr/102/exquisite-blood?utm_source=api
1,Ghoulflesh,B,1,{B},Enchantment — Aura,"Enchant creature
Enchanted creature gets -1/-1 and is a black Zombie in addition to its other colors and types.",NA,NA,NA,NA,NA,NA,NA,common,avr,https://api.scryfall.com/cards/2eed3d1b-3142-437c-99e9-85ba76e23e6d,https://scryfall.com/card/avr/103/ghoulflesh?utm_source=api
1,Gloom Surgeon,B,2,{1}{B},Creature — Spirit,"If combat damage would be dealt to this creature, prevent that damage and exile that many cards from the top of your library.",2,1,NA,NA,NA,NA,NA,rare,avr,https://api.scryfall.com/cards/1b00c711-007d-4c85-9dd9-dd9d52f1649d,https://scryfall.com/card/avr/104/gloom-surgeon?utm_source=api
1,Grave Exchange,B,6,{4}{B}{B},Sorcery,Return target creature card from your graveyard to your hand. Target player sacrifices a creature of their choice.,NA,NA,NA,NA,NA,NA,NA,common,avr,https://api.scryfall.com/cards/14f420c4-801b-48e7-a10b-de44a2417265,https://scryfall.com/card/avr/105/grave-exchange?utm_source=api
1,Griselbrand,B,8,{4}{B}{B}{B}{B},Legendary Creature — Demon,"Flying, lifelink
Pay 7 life: Draw seven cards.",7,7,NA,NA,NA,NA,NA,mythic,avr,https://api.scryfall.com/cards/b51666ae-2aef-4cb1-9cd4-44aec81530f8,https://scryfall.com/card/avr/106/griselbrand?utm_source=api
1,Harvester of Souls,B,6,{4}{B}{B},Creature — Demon,"Deathtouch (Any amount of damage this deals to a creature is enough to destroy it.)
Whenever another nontoken creature dies, you may draw a card.",5,5,NA,NA,NA,NA,NA,rare,avr,https://api.scryfall.com/cards/505c0d25-dc1f-402e-9183-01c273efe0e1,https://scryfall.com/card/avr/107/harvester-of-souls?utm_source=api
1,Homicidal Seclusion,B,5,{4}{B},Enchantment,"As long as you control exactly one creature, that creature gets +3/+1 and has lifelink.",NA,NA,NA,NA,NA,NA,NA,uncommon,avr,https://api.scryfall.com/cards/022960a1-8223-4b83-aea2-85359c39f3b8,https://scryfall.com/card/avr/108/homicidal-seclusion?utm_source=api
1,Human Frailty,B,1,{B},Instant,Destroy target Human creature.,NA,NA,NA,NA,NA,NA,NA,uncommon,avr,https://api.scryfall.com/cards/1d1de712-86ac-4c03-be86-2403cd121f66,https://scryfall.com/card/avr/109/human-frailty?utm_source=api
1,Hunted Ghoul,B,1,{B},Creature — Zombie,This creature can't block Humans.,1,2,NA,NA,NA,NA,NA,common,avr,https://api.scryfall.com/cards/bb443cf7-70bd-4df7-b446-107e099c19e3,https://scryfall.com/card/avr/110/hunted-ghoul?utm_source=api
1,Killing Wave,B,1,{X}{B},Sorcery,"For each creature, its controller sacrifices it unless they pay X life.",NA,NA,NA,NA,NA,NA,NA,rare,avr,https://api.scryfall.com/cards/33de2371-175e-4f8a-9636-35f996e3cf24,https://scryfall.com/card/avr/111/killing-wave?utm_source=api
1,Maalfeld Twins,B,6,{5}{B},Creature — Zombie,"When this creature dies, create two 2/2 black Zombie creature tokens.",4,4,NA,NA,NA,NA,NA,uncommon,avr,https://api.scryfall.com/cards/c63dd203-bce9-4ab7-8a0c-059d19d384e9,https://scryfall.com/card/avr/112/maalfeld-twins?utm_source=api
1,Marrow Bats,B,5,{4}{B},Creature — Bat Skeleton,"Flying
Pay 4 life: Regenerate this creature.",4,1,NA,NA,NA,NA,NA,uncommon,avr,https://api.scryfall.com/cards/38dcbad0-267e-411f-8e99-5d90b537bf9b,https://scryfall.com/card/avr/113/marrow-bats?utm_source=api
1,Mental Agony,B,4,{3}{B},Sorcery,Target player discards two cards and loses 2 life.,NA,NA,NA,NA,NA,NA,NA,common,avr,https://api.scryfall.com/cards/4f8a1d51-aa7f-41fd-b97d-56bc48221615,https://scryfall.com/card/avr/114/mental-agony?utm_source=api
1,Necrobite,B,3,{2}{B},Instant,"Target creature gains deathtouch until end of turn. Regenerate it. (The next time that creature would be destroyed this turn, instead tap it, remove it from combat, and heal all damage on it.)",NA,NA,NA,NA,NA,NA,NA,common,avr,https://api.scryfall.com/cards/52e59918-cf12-4d73-a4e0-31f38e792dc4,https://scryfall.com/card/avr/115/necrobite?utm_source=api
1,Polluted Dead,B,5,{4}{B},Creature — Zombie,"When this creature dies, destroy target land.",3,3,NA,NA,NA,NA,NA,common,avr,https://api.scryfall.com/cards/036c1954-37d3-4787-8df8-f2d0dd39058a,https://scryfall.com/card/avr/116/polluted-dead?utm_source=api
1,Predator's Gambit,B,1,{B},Enchantment — Aura,"Enchant creature
Enchanted creature gets +2/+1.
Enchanted creature has intimidate as long as its controller controls no other creatures. (It can't be blocked except by artifact creatures and/or creatures that share a color with it.)",NA,NA,NA,NA,NA,NA,NA,common,avr,https://api.scryfall.com/cards/88810a96-d5f8-4030-93f1-e2ad0d480317,https://scryfall.com/card/avr/117/predators-gambit?utm_source=api
1,Renegade Demon,B,5,{3}{B}{B},Creature — Demon,,5,3,NA,NA,NA,NA,NA,common,avr,https://api.scryfall.com/cards/395696f8-9be2-4925-852f-b783850e1ca2,https://scryfall.com/card/avr/118/renegade-demon?utm_source=api
1,Searchlight Geist,B,3,{2}{B},Creature — Spirit,"Flying
{3}{B}: This creature gains deathtouch until end of turn. (Any amount of damage it deals to a creature is enough to destroy it.)",2,1,NA,NA,NA,NA,NA,common,avr,https://api.scryfall.com/cards/b0dc1a94-0193-464e-a481-730b34b57db5,https://scryfall.com/card/avr/119/searchlight-geist?utm_source=api
1,Soulcage Fiend,B,3,{1}{B}{B},Creature — Demon,"When this creature dies, each player loses 3 life.",3,2,NA,NA,NA,NA,NA,common,avr,https://api.scryfall.com/cards/dce1b1d3-9602-42bf-b341-d96976ff1e60,https://scryfall.com/card/avr/120/soulcage-fiend?utm_source=api
1,Treacherous Pit-Dweller,B,2,{B}{B},Creature — Demon,"When this creature enters from a graveyard, target opponent gains control of it.
Undying (When this creature dies, if it had no +1/+1 counters on it, return it to the battlefield under its owner's control with a +1/+1 counter on it.)",4,3,NA,NA,NA,NA,NA,rare,avr,https://api.scryfall.com/cards/eec7dfd7-d7b2-44fa-b351-022a19fe81b8,https://scryfall.com/card/avr/121/treacherous-pit-dweller?utm_source=api
1,Triumph of Cruelty,B,3,{2}{B},Enchantment,"At the beginning of your upkeep, target opponent discards a card if you control the creature with the greatest power or tied for the greatest power.",NA,NA,NA,NA,NA,NA,NA,uncommon,avr,https://api.scryfall.com/cards/906618e2-2638-4017-9d6e-e6f282967a81,https://scryfall.com/card/avr/122/triumph-of-cruelty?utm_source=api
1,Undead Executioner,B,4,{3}{B},Creature — Zombie,"When this creature dies, you may have target creature get -2/-2 until end of turn.",2,2,NA,NA,NA,NA,NA,common,avr,https://api.scryfall.com/cards/8d330058-16af-4486-aa89-b6be759e35d4,https://scryfall.com/card/avr/123/undead-executioner?utm_source=api
1,Unhallowed Pact,B,3,{2}{B},Enchantment — Aura,"Enchant creature
When enchanted creature dies, return that card to the battlefield under your control.",NA,NA,NA,NA,NA,NA,NA,common,avr,https://api.scryfall.com/cards/b26d73e6-9138-43b2-8031-6e3b25fa33f9,https://scryfall.com/card/avr/124/unhallowed-pact?utm_source=api
1,Aggravate,R,5,{3}{R}{R},Instant,Aggravate deals 1 damage to each creature target player controls. Each creature dealt damage this way attacks this turn if able.,NA,NA,NA,NA,NA,NA,NA,uncommon,avr,https://api.scryfall.com/cards/999f40a7-b723-42e1-83c1-f45a72a26dd4,https://scryfall.com/card/avr/125/aggravate?utm_source=api
1,Archwing Dragon,R,4,{2}{R}{R},Creature — Dragon,"Flying, haste
At the beginning of the end step, return this creature to its owner's hand.",4,4,NA,NA,NA,NA,NA,rare,avr,https://api.scryfall.com/cards/6c6f1a8b-329e-4094-8141-6bc88311a08c,https://scryfall.com/card/avr/126/archwing-dragon?utm_source=api
1,Banners Raised,R,1,{R},Instant,Creatures you control get +1/+0 until end of turn.,NA,NA,NA,NA,NA,NA,NA,common,avr,https://api.scryfall.com/cards/a7792df3-e2ab-4e60-abee-f24b72807107,https://scryfall.com/card/avr/127/banners-raised?utm_source=api
1,Battle Hymn,R,2,{1}{R},Instant,Add {R} for each creature you control.,NA,NA,NA,NA,NA,NA,NA,common,avr,https://api.scryfall.com/cards/43b5d46e-7054-44f8-9a14-b412f2f0ab86,https://scryfall.com/card/avr/128/battle-hymn?utm_source=api
1,Bonfire of the Damned,R,1,{X}{X}{R},Sorcery,"Bonfire of the Damned deals X damage to target player or planeswalker and each creature that player or that planeswalker's controller controls.
Miracle {X}{R} (You may cast this card for its miracle cost when you draw it if it's the first card you drew this turn.)",NA,NA,NA,NA,NA,NA,NA,mythic,avr,https://api.scryfall.com/cards/e60610fe-891d-46de-b556-d03b637dccec,https://scryfall.com/card/avr/129/bonfire-of-the-damned?utm_source=api
1,Burn at the Stake,R,5,{2}{R}{R}{R},Sorcery,"As an additional cost to cast this spell, tap any number of untapped creatures you control.
Burn at the Stake deals damage to any target equal to three times the number of creatures tapped this way.",NA,NA,NA,NA,NA,NA,NA,rare,avr,https://api.scryfall.com/cards/d46e9902-81fb-4a3c-9f2f-d3faf031631d,https://scryfall.com/card/avr/130/burn-at-the-stake?utm_source=api
1,Dangerous Wager,R,2,{1}{R},Instant,"Discard your hand, then draw two cards.",NA,NA,NA,NA,NA,NA,NA,common,avr,https://api.scryfall.com/cards/636c4042-703f-4548-9a0f-cb550c468bf9,https://scryfall.com/card/avr/131/dangerous-wager?utm_source=api
1,Demolish,R,4,{3}{R},Sorcery,Destroy target artifact or land.,NA,NA,NA,NA,NA,NA,NA,common,avr,https://api.scryfall.com/cards/4657aa15-8274-4bd7-afe4-504693064373,https://scryfall.com/card/avr/132/demolish?utm_source=api
1,Dual Casting,R,2,{1}{R},Enchantment — Aura,"Enchant creature
Enchanted creature has ""{R}, {T}: Copy target instant or sorcery spell you control. You may choose new targets for the copy.""",NA,NA,NA,NA,NA,NA,NA,rare,avr,https://api.scryfall.com/cards/7aa45bfd-7075-470d-8aaa-16e34109eb5a,https://scryfall.com/card/avr/133/dual-casting?utm_source=api
1,Falkenrath Exterminator,R,2,{1}{R},Creature — Vampire Archer,"Whenever this creature deals combat damage to a player, put a +1/+1 counter on it.
{2}{R}: This creature deals damage to target creature equal to the number of +1/+1 counters on this creature.",1,1,NA,NA,NA,NA,NA,uncommon,avr,https://api.scryfall.com/cards/40e23909-7e08-4686-ae59-e18e7d4cfd3c,https://scryfall.com/card/avr/134/falkenrath-exterminator?utm_source=api
1,Fervent Cathar,R,3,{2}{R},Creature — Human Knight,"Haste
When this creature enters, target creature can't block this turn.",2,1,NA,NA,NA,NA,NA,common,avr,https://api.scryfall.com/cards/0fceeb14-a22a-4ab6-9e6d-ba375b6865c0,https://scryfall.com/card/avr/135/fervent-cathar?utm_source=api
1,Gang of Devils,R,6,{5}{R},Creature — Devil,"When this creature dies, it deals 3 damage divided as you choose among one, two, or three targets.",3,3,NA,NA,NA,NA,NA,uncommon,avr,https://api.scryfall.com/cards/0430b9fa-3bc6-4183-ad5b-d70ad401fa97,https://scryfall.com/card/avr/136/gang-of-devils?utm_source=api
1,Guise of Fire,R,1,{R},Enchantment — Aura,"Enchant creature
Enchanted creature gets +1/-1 and attacks each combat if able.",NA,NA,NA,NA,NA,NA,NA,common,avr,https://api.scryfall.com/cards/beb10d42-fa19-400c-bad8-ec3827f077bc,https://scryfall.com/card/avr/137/guise-of-fire?utm_source=api
1,Hanweir Lancer,R,3,{2}{R},Creature — Human Knight,"Soulbond (You may pair this creature with another unpaired creature when either enters. They remain paired for as long as you control both of them.)
As long as this creature is paired with another creature, both creatures have first strike.",2,2,NA,NA,NA,NA,NA,common,avr,https://api.scryfall.com/cards/73884fd1-5be9-4ad5-8c72-c0fbe27ad4c1,https://scryfall.com/card/avr/138/hanweir-lancer?utm_source=api
